TransactionID,CustomerID,TransactionAmount,TransactionDate,MerchantID,CardType,CustomerAge,CustomerGender,CustomerIncome,TransactionCategory
8108,8690,3759.01,2022-12-04 19:00:00,795,Debit,35,Female,143913.78,Travel
8109,2440,1195.93,2022-12-04 20:00:00,215,Credit,60,Female,28558.31,Groceries
8110,1765,15.03,2022-12-04 21:00:00,663,Credit,63,Female,137976.46,Dining
8111,5092,4362.8,2022-12-04 22:00:00,465,Prepaid,27,Male,62021.09,Groceries
8112,3666,2221.73,2022-12-04 23:00:00,145,Prepaid,31,Male,52051.06,Groceries
8113,9655,1198.11,2022-12-05 00:00:00,492,Debit,53,Female,134824.91,Travel
8114,6968,1317.64,2022-12-05 01:00:00,122,Debit,40,Female,57320.98,Dining
8115,8641,1206.49,2022-12-05 02:00:00,230,Debit,29,Male,148372.86,Entertainment
8116,3181,976.81,2022-12-05 03:00:00,226,Debit,29,Female,91251.4,Electronics
8117,4888,4206.92,2022-12-05 04:00:00,544,Credit,51,Male,81928.36,Dining
8118,1840,855.81,2022-12-05 05:00:00,876,Debit,43,Female,146943.32,Utilities
8119,6899,2811.46,2022-12-05 06:00:00,408,Credit,23,Female,49479.69,Groceries
8120,5118,391.21,2022-12-05 07:00:00,807,Credit,54,Female,138166.01,Utilities
8121,1565,4747.86,2022-12-05 08:00:00,532,Debit,68,Female,96898.2,Dining
8122,7005,3018.55,2022-12-05 09:00:00,572,Debit,70,Female,118145.8,Electronics
8123,8226,4516.25,2022-12-05 10:00:00,147,Credit,32,Male,95664.46,Utilities
8124,6890,1992.4,2022-12-05 11:00:00,990,Prepaid,59,Female,100424.3,Dining
8125,5311,4054.31,2022-12-05 12:00:00,181,Debit,56,Female,40139.78,Electronics
8126,8736,4269.0,2022-12-05 13:00:00,208,Prepaid,36,Male,39716.14,Travel
8127,9848,3516.23,2022-12-05 14:00:00,362,Credit,57,Female,71630.41,Groceries
8128,3982,469.27,2022-12-05 15:00:00,966,Prepaid,64,Male,65030.6,Entertainment
8129,7083,85.32,2022-12-05 16:00:00,130,Credit,40,Male,112567.86,Dining
8130,1556,846.96,2022-12-05 17:00:00,457,Prepaid,53,Male,113958.85,Travel
8131,4019,594.89,2022-12-05 18:00:00,667,Prepaid,30,Female,93292.97,Utilities
8132,3580,3627.06,2022-12-05 19:00:00,579,Prepaid,48,Male,72261.2,Dining
8133,9146,2787.25,2022-12-05 20:00:00,966,Credit,54,Female,107985.25,Travel
8134,9243,2632.12,2022-12-05 21:00:00,288,Credit,43,Female,109354.92,Electronics
8135,5019,1268.07,2022-12-05 22:00:00,104,Credit,60,Female,125183.25,Travel
8136,4138,777.26,2022-12-05 23:00:00,385,Debit,65,Male,125524.93,Utilities
8137,1671,1036.71,2022-12-06 00:00:00,889,Credit,69,Male,29043.73,Utilities
8138,1777,2004.38,2022-12-06 01:00:00,756,Debit,35,Female,68626.68,Electronics
8139,5927,3702.02,2022-12-06 02:00:00,493,Credit,64,Female,74590.8,Travel
8140,4022,1276.31,2022-12-06 03:00:00,554,Debit,74,Male,130100.26,Dining
8141,2860,3494.57,2022-12-06 04:00:00,807,Prepaid,50,Female,85235.01,Entertainment
8142,4139,2460.1,2022-12-06 05:00:00,525,Prepaid,57,Male,83544.75,Groceries
8143,2074,4427.78,2022-12-06 06:00:00,126,Credit,49,Female,91990.39,Utilities
8144,7763,1168.41,2022-12-06 07:00:00,226,Debit,21,Male,36537.83,Entertainment
8145,2986,2257.03,2022-12-06 08:00:00,234,Prepaid,58,Male,93488.56,Travel
8146,7327,487.84,2022-12-06 09:00:00,634,Prepaid,36,Male,91701.14,Electronics
8147,2046,1679.09,2022-12-06 10:00:00,430,Debit,24,Male,118075.31,Utilities
8148,3176,2536.87,2022-12-06 11:00:00,728,Credit,64,Female,102439.92,Utilities
8149,3338,3665.04,2022-12-06 12:00:00,491,Prepaid,52,Male,144153.9,Dining
8150,1500,994.4,2022-12-06 13:00:00,107,Credit,43,Female,30413.18,Groceries
8151,3233,1094.37,2022-12-06 14:00:00,712,Credit,61,Male,120314.71,Groceries
8152,5608,3159.73,2022-12-06 15:00:00,360,Debit,40,Male,117695.31,Dining
8153,8234,1915.38,2022-12-06 16:00:00,298,Debit,51,Female,55014.84,Travel
8154,8972,2413.06,2022-12-06 17:00:00,697,Prepaid,68,Male,110811.54,Groceries
8155,7610,4181.49,2022-12-06 18:00:00,839,Debit,73,Female,105711.76,Dining
8156,1600,2497.92,2022-12-06 19:00:00,485,Prepaid,24,Female,58831.76,Travel
8157,5284,3264.23,2022-12-06 20:00:00,571,Prepaid,28,Male,114091.73,Dining
8158,5483,3285.59,2022-12-06 21:00:00,278,Prepaid,68,Female,140984.8,Groceries
8159,6901,4019.04,2022-12-06 22:00:00,549,Credit,25,Female,59678.47,Entertainment
8160,7129,3192.51,2022-12-06 23:00:00,339,Credit,30,Male,147410.74,Groceries
8161,2754,328.73,2022-12-07 00:00:00,623,Debit,49,Female,49157.28,Groceries
8162,3464,1714.15,2022-12-07 01:00:00,914,Debit,58,Female,37503.42,Entertainment
8163,5482,4946.63,2022-12-07 02:00:00,845,Prepaid,51,Male,30016.55,Travel
8164,8400,986.57,2022-12-07 03:00:00,282,Prepaid,35,Female,47778.84,Utilities
8165,7806,2935.71,2022-12-07 04:00:00,893,Credit,32,Male,64526.51,Utilities
8166,9643,4215.49,2022-12-07 05:00:00,457,Credit,72,Female,115310.74,Dining
8167,8396,2934.86,2022-12-07 06:00:00,475,Prepaid,60,Male,29361.43,Travel
8168,8338,1864.49,2022-12-07 07:00:00,801,Prepaid,41,Female,85944.47,Travel
8169,6241,405.74,2022-12-07 08:00:00,937,Debit,64,Female,87436.55,Dining
8170,8394,1811.52,2022-12-07 09:00:00,826,Prepaid,38,Male,49632.59,Travel
8171,7437,914.43,2022-12-07 10:00:00,869,Prepaid,35,Female,25909.37,Utilities
8172,5695,4804.51,2022-12-07 11:00:00,637,Prepaid,31,Male,49265.47,Electronics
8173,3588,3576.58,2022-12-07 12:00:00,881,Credit,70,Female,49950.64,Utilities
8174,2782,3748.17,2022-12-07 13:00:00,181,Credit,36,Male,109443.09,Groceries
8175,6947,2182.67,2022-12-07 14:00:00,457,Debit,30,Male,50391.33,Electronics
8176,7594,554.27,2022-12-07 15:00:00,284,Debit,74,Female,64234.35,Dining
8177,4520,1337.25,2022-12-07 16:00:00,387,Debit,33,Male,26165.89,Utilities
8178,4218,1302.26,2022-12-07 17:00:00,161,Prepaid,19,Male,101112.98,Entertainment
8179,4757,2436.46,2022-12-07 18:00:00,982,Prepaid,74,Female,81638.69,Entertainment
8180,5016,2307.59,2022-12-07 19:00:00,606,Credit,51,Female,64846.03,Dining
8181,3837,2169.87,2022-12-07 20:00:00,561,Prepaid,66,Male,111374.44,Utilities
8182,7000,2482.41,2022-12-07 21:00:00,129,Prepaid,43,Male,108675.85,Utilities
8183,8034,4935.18,2022-12-07 22:00:00,130,Credit,71,Male,62627.93,Dining
8184,8309,1495.28,2022-12-07 23:00:00,392,Debit,39,Female,112222.99,Travel
8185,5239,3078.27,2022-12-08 00:00:00,272,Prepaid,37,Male,65267.29,Groceries
8186,5428,1201.34,2022-12-08 01:00:00,713,Credit,46,Male,48859.91,Electronics
8187,5150,2335.7,2022-12-08 02:00:00,227,Credit,35,Male,113577.88,Dining
8188,2446,1004.25,2022-12-08 03:00:00,185,Debit,46,Female,114643.35,Entertainment
8189,7468,2793.17,2022-12-08 04:00:00,414,Credit,59,Male,132549.7,Groceries
8190,6790,1328.73,2022-12-08 05:00:00,127,Debit,61,Male,85122.75,Groceries
8191,5175,188.76,2022-12-08 06:00:00,221,Debit,44,Female,50209.27,Travel
8192,6080,4077.28,2022-12-08 07:00:00,350,Debit,52,Male,128796.62,Entertainment
8193,1864,645.63,2022-12-08 08:00:00,672,Debit,46,Female,42706.7,Groceries
8194,7860,1843.35,2022-12-08 09:00:00,502,Debit,23,Male,142019.77,Entertainment
8195,9663,2388.5,2022-12-08 10:00:00,782,Credit,69,Female,59864.96,Electronics
8196,7217,2165.24,2022-12-08 11:00:00,542,Prepaid,54,Female,22439.19,Entertainment
8197,6672,3629.7,2022-12-08 12:00:00,371,Debit,42,Male,44279.62,Groceries
8198,2502,2985.9,2022-12-08 13:00:00,936,Debit,38,Male,73922.94,Utilities
8199,5684,1480.38,2022-12-08 14:00:00,911,Prepaid,48,Female,27174.61,Entertainment
8200,2410,263.26,2022-12-08 15:00:00,212,Prepaid,57,Female,73237.73,Entertainment
8201,4770,3839.14,2022-12-08 16:00:00,805,Debit,67,Male,46374.67,Utilities
8202,5659,1765.87,2022-12-08 17:00:00,493,Prepaid,33,Male,22464.06,Entertainment
8203,5001,4449.18,2022-12-08 18:00:00,118,Debit,31,Female,58870.84,Groceries
8204,4483,1978.31,2022-12-08 19:00:00,951,Credit,23,Male,49419.59,Electronics
8205,5562,3589.7,2022-12-08 20:00:00,704,Prepaid,28,Male,74568.76,Entertainment
8206,1598,4698.13,2022-12-08 21:00:00,828,Prepaid,44,Male,118671.99,Electronics
8207,4041,3257.51,2022-12-08 22:00:00,564,Credit,55,Male,86270.82,Groceries
8208,9160,2070.38,2022-12-08 23:00:00,790,Prepaid,22,Female,119848.48,Dining
8209,7391,2839.16,2022-12-09 00:00:00,290,Credit,32,Male,63768.3,Entertainment
8210,8287,2719.51,2022-12-09 01:00:00,592,Debit,55,Male,21714.0,Electronics
8211,1066,2926.18,2022-12-09 02:00:00,262,Prepaid,70,Female,139882.51,Entertainment
8212,9123,738.37,2022-12-09 03:00:00,711,Prepaid,33,Female,60912.89,Travel
8213,3750,3494.06,2022-12-09 04:00:00,798,Credit,35,Male,88494.09,Travel
8214,9661,729.49,2022-12-09 05:00:00,394,Debit,70,Male,80997.91,Groceries
8215,7806,78.01,2022-12-09 06:00:00,678,Debit,50,Female,95801.06,Utilities
8216,7429,3125.78,2022-12-09 07:00:00,172,Credit,52,Male,135045.33,Electronics
8217,9123,588.98,2022-12-09 08:00:00,843,Prepaid,72,Female,132741.79,Electronics
8218,2631,3853.21,2022-12-09 09:00:00,800,Prepaid,69,Male,147533.93,Utilities
8219,7452,4330.5,2022-12-09 10:00:00,661,Credit,41,Male,88688.0,Utilities
8220,1774,4723.96,2022-12-09 11:00:00,408,Credit,52,Male,139920.35,Entertainment
8221,7107,3324.06,2022-12-09 12:00:00,401,Credit,24,Male,82718.53,Travel
8222,8804,2412.66,2022-12-09 13:00:00,407,Prepaid,31,Male,25772.5,Entertainment
8223,5019,1764.64,2022-12-09 14:00:00,223,Credit,67,Male,39005.33,Entertainment
8224,1929,2457.17,2022-12-09 15:00:00,768,Debit,47,Female,63418.19,Utilities
8225,4012,955.81,2022-12-09 16:00:00,360,Credit,41,Male,114309.5,Groceries
8226,6024,1745.37,2022-12-09 17:00:00,294,Debit,32,Male,30578.3,Dining
8227,7264,3591.06,2022-12-09 18:00:00,941,Debit,30,Male,67001.76,Groceries
8228,8973,1091.03,2022-12-09 19:00:00,450,Credit,36,Male,147706.94,Groceries
8229,5729,1324.02,2022-12-09 20:00:00,942,Debit,46,Female,122138.45,Groceries
8230,8961,3747.89,2022-12-09 21:00:00,867,Prepaid,39,Female,94359.44,Entertainment
8231,3819,893.29,2022-12-09 22:00:00,588,Credit,19,Male,28030.13,Entertainment
8232,7655,1233.21,2022-12-09 23:00:00,299,Prepaid,56,Male,21900.46,Entertainment
8233,2184,92.65,2022-12-10 00:00:00,983,Prepaid,30,Female,33682.27,Entertainment
8234,9480,3601.66,2022-12-10 01:00:00,607,Debit,53,Male,62526.91,Utilities
8235,7343,3091.43,2022-12-10 02:00:00,997,Prepaid,55,Male,98831.13,Travel
8236,1527,3473.46,2022-12-10 03:00:00,679,Prepaid,35,Female,45672.42,Electronics
8237,1916,1075.57,2022-12-10 04:00:00,545,Credit,68,Female,26649.64,Travel
8238,4574,3438.45,2022-12-10 05:00:00,179,Credit,32,Male,31810.28,Electronics
8239,4319,2983.9,2022-12-10 06:00:00,844,Prepaid,52,Male,75483.34,Entertainment
8240,2406,1833.78,2022-12-10 07:00:00,797,Debit,69,Female,120506.51,Travel
8241,2241,2191.94,2022-12-10 08:00:00,716,Debit,34,Female,126741.38,Electronics
8242,6206,2841.76,2022-12-10 09:00:00,568,Credit,65,Male,57836.81,Dining
8243,8249,2468.99,2022-12-10 10:00:00,936,Credit,30,Male,106246.96,Groceries
8244,4133,3210.93,2022-12-10 11:00:00,541,Credit,39,Female,71052.28,Electronics
8245,1798,908.99,2022-12-10 12:00:00,753,Debit,71,Male,146426.65,Utilities
8246,2523,2705.85,2022-12-10 13:00:00,371,Credit,69,Female,72644.92,Travel
8247,8209,2254.15,2022-12-10 14:00:00,442,Prepaid,57,Female,71467.47,Travel
8248,5928,2307.8,2022-12-10 15:00:00,223,Debit,38,Female,85203.79,Dining
8249,3888,2349.56,2022-12-10 16:00:00,322,Prepaid,43,Male,23315.33,Electronics
8250,3690,4407.95,2022-12-10 17:00:00,589,Credit,63,Female,74330.68,Groceries
8251,5091,4094.04,2022-12-10 18:00:00,785,Debit,21,Female,127732.04,Travel
8252,8282,3149.7,2022-12-10 19:00:00,802,Credit,24,Male,99570.66,Entertainment
8253,7249,3583.85,2022-12-10 20:00:00,751,Debit,27,Female,146024.74,Utilities
8254,1690,218.8,2022-12-10 21:00:00,396,Credit,32,Female,62330.98,Entertainment
8255,9719,3721.24,2022-12-10 22:00:00,218,Debit,43,Male,40998.16,Electronics
8256,2495,2433.39,2022-12-10 23:00:00,886,Debit,33,Female,117574.93,Utilities
8257,1892,1592.15,2022-12-11 00:00:00,175,Debit,57,Male,25675.41,Dining
8258,9578,703.19,2022-12-11 01:00:00,720,Prepaid,51,Male,40742.26,Groceries
8259,6873,380.67,2022-12-11 02:00:00,730,Credit,34,Female,85903.47,Electronics
8260,5503,229.2,2022-12-11 03:00:00,980,Credit,55,Female,117960.03,Electronics
8261,1897,813.17,2022-12-11 04:00:00,357,Debit,33,Female,98126.1,Utilities
8262,1710,155.57,2022-12-11 05:00:00,631,Prepaid,51,Female,149336.03,Groceries
8263,4695,3664.55,2022-12-11 06:00:00,730,Debit,73,Female,105142.25,Travel
8264,3686,1246.83,2022-12-11 07:00:00,450,Credit,46,Male,114245.75,Entertainment
8265,8188,1846.86,2022-12-11 08:00:00,748,Credit,70,Male,149209.08,Travel
8266,6778,4114.47,2022-12-11 09:00:00,376,Debit,35,Female,97020.13,Dining
8267,8768,577.71,2022-12-11 10:00:00,354,Debit,28,Female,112900.39,Groceries
8268,6013,4178.79,2022-12-11 11:00:00,363,Debit,29,Male,58782.59,Travel
8269,5512,3199.5,2022-12-11 12:00:00,778,Credit,54,Female,89778.22,Electronics
8270,1415,1713.44,2022-12-11 13:00:00,776,Debit,19,Female,138553.81,Electronics
8271,5180,593.45,2022-12-11 14:00:00,128,Debit,71,Female,130931.85,Dining
8272,5262,462.01,2022-12-11 15:00:00,566,Credit,73,Male,59817.43,Dining
8273,3515,1680.89,2022-12-11 16:00:00,134,Debit,35,Male,66438.33,Groceries
8274,6640,706.01,2022-12-11 17:00:00,848,Prepaid,71,Male,130028.57,Travel
8275,7616,1342.21,2022-12-11 18:00:00,393,Credit,55,Male,57007.61,Electronics
8276,1992,269.51,2022-12-11 19:00:00,701,Debit,50,Female,135390.34,Groceries
8277,5370,2977.07,2022-12-11 20:00:00,302,Debit,26,Female,120590.03,Groceries
8278,2773,730.65,2022-12-11 21:00:00,839,Credit,32,Female,39806.34,Electronics
8279,4561,3784.88,2022-12-11 22:00:00,167,Credit,45,Male,113569.45,Travel
8280,4816,1094.78,2022-12-11 23:00:00,230,Prepaid,25,Female,128462.5,Entertainment
8281,7633,3990.89,2022-12-12 00:00:00,976,Debit,63,Male,38764.56,Dining
8282,2756,953.46,2022-12-12 01:00:00,210,Debit,53,Female,79455.34,Utilities
8283,3373,3608.23,2022-12-12 02:00:00,623,Debit,56,Male,132141.66,Travel
8284,3576,1668.71,2022-12-12 03:00:00,387,Credit,69,Female,45824.5,Entertainment
8285,5184,2917.68,2022-12-12 04:00:00,786,Credit,25,Female,78381.59,Entertainment
8286,9899,198.12,2022-12-12 05:00:00,930,Credit,59,Female,99660.13,Electronics
8287,3397,2478.75,2022-12-12 06:00:00,765,Debit,67,Female,32642.81,Entertainment
8288,6969,747.7,2022-12-12 07:00:00,142,Debit,67,Female,47567.25,Dining
8289,5535,2434.17,2022-12-12 08:00:00,974,Credit,36,Female,80674.95,Groceries
8290,7883,711.09,2022-12-12 09:00:00,816,Prepaid,21,Female,68578.58,Travel
8291,9127,2188.26,2022-12-12 10:00:00,783,Debit,44,Female,62220.88,Utilities
8292,1734,557.55,2022-12-12 11:00:00,393,Prepaid,30,Female,23427.71,Dining
8293,1632,1103.66,2022-12-12 12:00:00,384,Credit,55,Male,140631.55,Entertainment
8294,5268,2977.42,2022-12-12 13:00:00,922,Debit,38,Male,133284.96,Groceries
8295,5099,4883.42,2022-12-12 14:00:00,663,Prepaid,43,Male,71040.53,Groceries
8296,3901,2248.68,2022-12-12 15:00:00,726,Debit,62,Male,43578.74,Entertainment
8297,2663,3437.43,2022-12-12 16:00:00,118,Prepaid,40,Male,28975.95,Dining
8298,6591,2699.43,2022-12-12 17:00:00,606,Debit,71,Male,36014.42,Utilities
8299,4872,2494.3,2022-12-12 18:00:00,646,Prepaid,47,Female,98262.93,Entertainment
8300,2054,328.2,2022-12-12 19:00:00,147,Prepaid,48,Female,115409.24,Travel
8301,9572,725.77,2022-12-12 20:00:00,844,Credit,48,Male,40334.86,Groceries
8302,4082,4415.87,2022-12-12 21:00:00,318,Credit,33,Male,34662.76,Electronics
8303,9007,2053.77,2022-12-12 22:00:00,721,Prepaid,69,Female,109840.25,Groceries
8304,5261,3073.59,2022-12-12 23:00:00,865,Debit,59,Female,87212.9,Entertainment
8305,3389,2643.52,2022-12-13 00:00:00,287,Prepaid,58,Female,68338.77,Utilities
8306,4553,1897.52,2022-12-13 01:00:00,130,Debit,24,Female,114247.28,Entertainment
8307,6138,1942.14,2022-12-13 02:00:00,358,Debit,34,Male,79238.02,Electronics
8308,1544,2779.55,2022-12-13 03:00:00,774,Debit,41,Male,80465.81,Electronics
8309,4663,710.0,2022-12-13 04:00:00,443,Debit,37,Female,22046.36,Groceries
8310,3239,1939.36,2022-12-13 05:00:00,407,Credit,56,Male,61081.2,Entertainment
8311,4773,2237.64,2022-12-13 06:00:00,170,Prepaid,44,Male,20654.5,Groceries
8312,3627,4925.71,2022-12-13 07:00:00,406,Debit,19,Female,140100.15,Dining
8313,7618,1760.52,2022-12-13 08:00:00,667,Credit,68,Female,58212.08,Entertainment
8314,7780,3224.67,2022-12-13 09:00:00,198,Debit,18,Female,43467.61,Utilities
8315,9015,691.39,2022-12-13 10:00:00,120,Debit,51,Female,31816.65,Groceries
8316,4130,332.08,2022-12-13 11:00:00,996,Credit,44,Male,26062.68,Utilities
8317,1096,4358.35,2022-12-13 12:00:00,719,Credit,54,Female,135181.18,Entertainment
8318,4858,3655.02,2022-12-13 13:00:00,664,Debit,67,Female,41906.67,Entertainment
8319,3708,1590.91,2022-12-13 14:00:00,105,Prepaid,23,Male,100273.03,Travel
8320,6397,2525.37,2022-12-13 15:00:00,330,Credit,55,Female,104658.35,Groceries
8321,7152,683.04,2022-12-13 16:00:00,181,Prepaid,71,Female,61280.78,Entertainment
8322,1456,3537.27,2022-12-13 17:00:00,316,Debit,44,Male,128322.0,Electronics
8323,6914,356.3,2022-12-13 18:00:00,434,Debit,65,Female,47823.93,Electronics
8324,5368,3786.38,2022-12-13 19:00:00,658,Debit,33,Female,29289.54,Travel
8325,5088,2736.45,2022-12-13 20:00:00,963,Debit,52,Male,28910.45,Entertainment
8326,9399,1397.86,2022-12-13 21:00:00,973,Debit,44,Female,59055.49,Groceries
8327,2937,4313.56,2022-12-13 22:00:00,852,Debit,52,Female,80222.04,Utilities
8328,2146,4930.43,2022-12-13 23:00:00,789,Prepaid,72,Male,101817.22,Groceries
8329,6152,1275.47,2022-12-14 00:00:00,693,Credit,53,Male,114732.08,Utilities
8330,5299,4032.2,2022-12-14 01:00:00,898,Debit,55,Female,43229.82,Utilities
8331,9118,3752.08,2022-12-14 02:00:00,803,Credit,45,Female,108909.99,Utilities
8332,9634,3737.21,2022-12-14 03:00:00,754,Prepaid,73,Female,43730.21,Electronics
8333,8759,4786.39,2022-12-14 04:00:00,925,Debit,20,Female,149635.1,Dining
8334,8953,2435.65,2022-12-14 05:00:00,890,Debit,74,Male,144678.85,Entertainment
8335,5784,3372.47,2022-12-14 06:00:00,652,Credit,58,Male,33312.97,Travel
8336,2461,4120.27,2022-12-14 07:00:00,558,Credit,48,Male,105165.61,Travel
8337,2159,2400.28,2022-12-14 08:00:00,882,Credit,20,Female,137424.7,Utilities
8338,1386,2409.75,2022-12-14 09:00:00,186,Debit,55,Male,30491.32,Entertainment
8339,8192,1596.68,2022-12-14 10:00:00,614,Credit,70,Female,36117.6,Entertainment
8340,5775,3905.22,2022-12-14 11:00:00,822,Credit,69,Female,65109.69,Utilities
8341,4409,3432.55,2022-12-14 12:00:00,612,Prepaid,41,Male,32444.71,Travel
8342,1689,2258.44,2022-12-14 13:00:00,686,Debit,43,Male,135126.98,Travel
8343,8028,2099.59,2022-12-14 14:00:00,577,Debit,58,Male,133820.83,Groceries
8344,8262,367.59,2022-12-14 15:00:00,597,Debit,64,Female,143332.65,Travel
8345,6664,37.47,2022-12-14 16:00:00,842,Credit,45,Male,46648.97,Utilities
8346,7766,2646.83,2022-12-14 17:00:00,548,Prepaid,26,Female,25895.66,Electronics
8347,1952,2090.38,2022-12-14 18:00:00,687,Credit,54,Male,77801.64,Travel
8348,7142,3981.2,2022-12-14 19:00:00,359,Debit,70,Female,134471.93,Travel
8349,6967,2715.56,2022-12-14 20:00:00,636,Credit,44,Male,102998.08,Electronics
8350,8205,4683.85,2022-12-14 21:00:00,299,Debit,65,Female,149781.23,Electronics
8351,3484,984.72,2022-12-14 22:00:00,562,Credit,20,Female,137739.27,Entertainment
8352,2854,4950.8,2022-12-14 23:00:00,193,Credit,58,Male,71057.56,Utilities
8353,4231,1493.11,2022-12-15 00:00:00,451,Debit,66,Female,25139.3,Utilities
8354,3597,3213.91,2022-12-15 01:00:00,207,Credit,45,Male,20672.27,Travel
8355,8829,2511.76,2022-12-15 02:00:00,454,Debit,49,Female,103746.8,Electronics
8356,9186,1801.08,2022-12-15 03:00:00,568,Credit,52,Male,139049.57,Groceries
8357,4983,700.85,2022-12-15 04:00:00,194,Credit,24,Male,77749.92,Dining
8358,7963,678.5,2022-12-15 05:00:00,967,Credit,24,Female,133657.97,Electronics
8359,7684,3558.97,2022-12-15 06:00:00,190,Debit,38,Male,93676.31,Dining
8360,1656,1891.32,2022-12-15 07:00:00,143,Credit,49,Female,32742.56,Travel
8361,8743,4806.68,2022-12-15 08:00:00,555,Credit,55,Female,123781.0,Groceries
8362,7839,1631.61,2022-12-15 09:00:00,483,Prepaid,37,Male,84037.22,Utilities
8363,7312,4917.7,2022-12-15 10:00:00,122,Prepaid,25,Male,26638.31,Groceries
8364,8938,1031.09,2022-12-15 11:00:00,801,Debit,21,Female,125898.46,Utilities
8365,7176,518.56,2022-12-15 12:00:00,122,Debit,43,Female,118495.06,Entertainment
8366,4285,1566.29,2022-12-15 13:00:00,333,Debit,32,Female,79447.34,Utilities
8367,6559,4428.5,2022-12-15 14:00:00,797,Debit,23,Female,22530.35,Utilities
8368,4563,2611.65,2022-12-15 15:00:00,410,Credit,65,Female,65101.77,Entertainment
8369,5584,682.57,2022-12-15 16:00:00,516,Credit,49,Male,76543.6,Travel
8370,5817,1016.48,2022-12-15 17:00:00,432,Debit,22,Male,41490.93,Electronics
8371,6041,1559.75,2022-12-15 18:00:00,674,Debit,61,Female,40917.63,Groceries
8372,7182,2952.88,2022-12-15 19:00:00,202,Prepaid,63,Female,41707.51,Travel
8373,9026,1665.23,2022-12-15 20:00:00,599,Debit,23,Female,68175.02,Travel
8374,4244,3736.54,2022-12-15 21:00:00,927,Prepaid,20,Male,126280.72,Utilities
8375,2040,3083.39,2022-12-15 22:00:00,582,Debit,46,Male,118716.47,Electronics
8376,3273,4369.75,2022-12-15 23:00:00,288,Debit,36,Male,21314.87,Groceries
8377,4629,2507.3,2022-12-16 00:00:00,947,Credit,27,Female,21253.54,Utilities
8378,3114,1659.23,2022-12-16 01:00:00,559,Debit,24,Male,30100.54,Utilities
8379,8364,4981.38,2022-12-16 02:00:00,288,Prepaid,62,Male,80655.63,Groceries
8380,2677,1781.39,2022-12-16 03:00:00,450,Credit,18,Male,135554.69,Groceries
8381,4094,2145.87,2022-12-16 04:00:00,680,Prepaid,18,Male,43693.43,Entertainment
8382,6873,4046.59,2022-12-16 05:00:00,213,Debit,34,Female,81983.46,Groceries
8383,3284,447.74,2022-12-16 06:00:00,203,Credit,39,Female,25297.17,Dining
8384,6052,1935.52,2022-12-16 07:00:00,719,Prepaid,53,Male,22642.44,Utilities
8385,8062,433.12,2022-12-16 08:00:00,607,Debit,31,Male,20972.7,Electronics
8386,2589,700.83,2022-12-16 09:00:00,444,Prepaid,23,Female,115768.52,Groceries
8387,3520,28.18,2022-12-16 10:00:00,120,Debit,47,Female,23097.24,Electronics
8388,5648,52.67,2022-12-16 11:00:00,486,Prepaid,63,Male,55596.02,Electronics
8389,6729,1904.54,2022-12-16 12:00:00,877,Debit,64,Male,103856.23,Dining
8390,1694,4046.77,2022-12-16 13:00:00,954,Prepaid,50,Male,100424.62,Groceries
8391,8807,2937.09,2022-12-16 14:00:00,308,Credit,37,Female,27168.82,Electronics
8392,4683,3176.4,2022-12-16 15:00:00,781,Debit,33,Male,53366.68,Utilities
8393,7704,2598.65,2022-12-16 16:00:00,582,Debit,21,Female,103111.88,Groceries
8394,8368,4099.87,2022-12-16 17:00:00,572,Prepaid,51,Male,70991.95,Dining
8395,2971,4402.49,2022-12-16 18:00:00,805,Debit,18,Male,80556.96,Entertainment
8396,9055,4249.45,2022-12-16 19:00:00,958,Credit,30,Female,46921.14,Entertainment
8397,5218,4061.6,2022-12-16 20:00:00,492,Prepaid,65,Male,24908.47,Entertainment
8398,2868,917.65,2022-12-16 21:00:00,734,Prepaid,25,Male,64876.37,Entertainment
8399,2671,2971.41,2022-12-16 22:00:00,788,Prepaid,39,Male,108787.92,Travel
8400,2728,2912.91,2022-12-16 23:00:00,615,Credit,21,Male,119648.83,Electronics
8401,8632,2642.08,2022-12-17 00:00:00,287,Credit,51,Male,97028.89,Travel
8402,7403,2406.66,2022-12-17 01:00:00,445,Debit,62,Female,71116.12,Groceries
8403,7092,450.41,2022-12-17 02:00:00,451,Prepaid,54,Male,95807.65,Utilities
8404,3142,515.31,2022-12-17 03:00:00,640,Credit,74,Female,111648.53,Entertainment
8405,7184,4511.9,2022-12-17 04:00:00,697,Debit,40,Female,118185.33,Groceries
8406,7010,3152.78,2022-12-17 05:00:00,146,Credit,37,Female,32283.16,Dining
8407,1253,1315.27,2022-12-17 06:00:00,176,Credit,70,Female,124387.89,Electronics
8408,5102,1400.11,2022-12-17 07:00:00,442,Credit,41,Male,28251.93,Dining
8409,4542,3052.92,2022-12-17 08:00:00,290,Debit,44,Female,133159.47,Electronics
8410,3775,2037.64,2022-12-17 09:00:00,642,Credit,30,Female,70991.31,Dining
8411,8678,2209.41,2022-12-17 10:00:00,918,Credit,22,Female,91099.9,Dining
8412,7212,307.95,2022-12-17 11:00:00,780,Credit,33,Female,57697.72,Utilities
8413,5637,698.0,2022-12-17 12:00:00,135,Prepaid,55,Female,75466.32,Electronics
8414,7034,1969.79,2022-12-17 13:00:00,856,Credit,65,Female,129875.19,Groceries
8415,9457,3499.93,2022-12-17 14:00:00,523,Prepaid,46,Female,58440.52,Dining
